page_id,page_name,party,disclaimer,amount_spent_eur,number_of_ads_in_library,path,date_produced,spend,party1,party2,source,remove_em
2102568213325130,Turo  Haapamäki,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
208532699307328,Uudenmaan Sosialidemokraatit,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
100361785382678,Lauri Muranen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
112754607889573,Nina Korventaival - SDP Kerava,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
698829673461633,Ilkka Kantola,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
812951228740063,Timo Harakka,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
573971149745197,Tuija Haapalainen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1441362419430380,Antti Rinne,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
387646527975949,Pohjanmaan Sosialidemokraatit,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
780693471988602,Jukka Hämäläinen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1664161933899480,Niina Malm,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
308932932538671,Maria-Riitta Mälllinen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
115609060293444,Aleksi Suro - Raision SDP,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
408867649193362,SDP Loimaa,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
203926893710402,Suna  Kymäläinen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
182276765928813,Liperin sosialidemokraatit ry,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
321987274661710,Eero Pirttijärvi,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
200055253472577,Hämeenlinnan Sosialidemokraatit,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
245743406376286,Terhi Leivo-Holmqvist,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
201150803233210,Erkki Tuomioja,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
231856213633709,Sami Virtanen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
127006694586,Jutta Urpilainen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1743461975762130,Tuula Väätäinen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
432577913422309,SDP Kerava,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
109353289139388,Mika Maaskola,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
590128514758403,Jari Männikkö,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
484455671972834,Janne-Pekka Niemimäki,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
127085907362384,Johanna Värmälä,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1582238438669930,Säde Tahvanainen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
454399511250143,Tuomas Kurttila,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
629345603943413,Emma Kivikangas,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
163189047052574,Tarja Tenkula,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
190812548384503,Sirkku Hildén,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
105221249149693,Terhi Päivärinta eduskuntaan 2023 SDP,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
567009523720659,Eemeli  Lehtinen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
102284782767840,Juha Beurling-Pomoell,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1397291707246770,Johanna Ojala-Niemelä,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
217069212388675,Jonne Juntura,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
539293166539389,Maria Guzenina,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
467127863319500,Jyväskylän Sosialidemokraatit,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
149632368877440,Daniel Hannus,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
310380913113821,Seppo Eskelinen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
117265168335655,Sanna Marin,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
102870313576201,Mika Pietilä,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
259256970891807,Kaisa Penny,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
355962364777119,Anita Hellman,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
626957031020646,Tiina Kaartinen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
275232143062446,Siiri Muhonen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
252253735653374,Jukka Kekkonen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
174972740732796,SDP Kangasala,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
301457706720600,Sinikka Vepsä,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
250473488947021,Marie Kuusinen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1181404485308748,Tanja Airaksinen SDP,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
173116522742529,Antti Lindtman,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1664675190265120,Erkki Aronen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
283594365653060,Hussein al-Taee,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
271951582974555,Anna-Kristiina  Mikkonen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1732158540448060,Jarno Kemiläinen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
103189741675624,Sami Korkiakoski SDP - sydämen puhetta Lahdesta,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
226127254526272,"Naantalin kaupunginvaltuuston puheenjohtaja Kimmo Aho, Sdp",SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1947757932141880,Miika Tiainen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1899005307003810,Neea Kähkönen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1861356120814510,Tiina Rytky,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
328597880877516,Sami Ryynänen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
235887717338249,Mika Nurmi,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
513061989218386,Pirjo Hilakari,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
351946502243791,Timo Tamminen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
152067358179838,Mika Kari,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
360575481205047,Camilla Gunell till EU 2019,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1761420217415970,Jaana Vasama,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1653935188242730,Timo Viitanen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
356132611157290,Espoon Sosialidemokraatit,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
521480188367353,Veijo Tirkkonen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
275406849257636,Savo-Karjalan Sosialidemokraatit,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
271473022894129,Lahden Demarit,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
355331907985763,Alajärven Sosialidemokraatit,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
115977425764061,Eloranta Satu-Sisko,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
551910518661411,Sami Tuominen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
710126525825162,Viivu Seila,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1189700061194760,Jarmo Haapaniemi,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
140930655940656,Jukka Gustafsson,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
341271446061777,Hanna Laine,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1.82252e+15,Nina  Peltonen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
152746548193491,Nurmijärven Demarit,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
100153492016847,"Päivi Stenman - kaupunginvaltuutettu Ylöjärvi, SDP",SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
726461957501903,Merja Mäkisalo-Ropponen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
271802126575996,Anne Paavilainen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1779172592405290,Yannick Lahti,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
158571127556917,SDP Valkeakoski,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
148122555256164,Pirkanmaan Demarit,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1515183488743740,Kirsi Lehtimäki,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
539678459467335,Maarit Feldt-Ranta,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
424628197647665,Jussi Kukkola,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
147282008634632,Demarinuoret - Sosialidemokraattiset Nuoret ry,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
112380300311180,Ida-Susanna Pöllänen - Ehdolla eduskuntaan,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
711702372285826,Varkauden Sosialidemokraatit,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1201709293325420,Jaana Ylitalo,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
125054704220717,Thomas Wallgren,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
113669044990127,Toni Syrjälä SDP,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
376536533138310,Kalle  Huikko,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
105698536248667,Tanja Tiainen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
370922586633763,Veronica Kalhori,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
896155923814442,Elisa Gebhard,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
922311201130062,Miapetra Kumpula-Natri,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
102236802310747,Heli-Päivikin poliitikkosivut,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
107566139399654,Rebecca Åkers,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
107393941772084,Erika Mäkeläinen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
179282235530471,Lahden Sos.-dem. Työväenyhdistys ry,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
393536527693016,Markus Myllyniemi,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
251778381612692,Emmi Lintonen -poliitikko,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1445669358837460,Ahti Ruoppila,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
351583058252732,Ulla Kaukola,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
115185824792387,Kati Jaakonen - eduskuntavaaliehdokas,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1435099906540177,Poliitikko Niina Behm,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
520127461770338,Heidi Viljanen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
252243572053482,Tiina Heikkinen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
256496998134805,Anne Aholainen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
613377138835016,Anni Koivisto,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
591986911282315,Pekka Shemeikka,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
412912292390035,Dimitri Qvintus,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1507255632895780,Pekka Tiitinen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
617733068345315,Mikkel Näkkäläjärvi,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1572253909682460,Harri Lepolahti,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
696989460673762,Taru Reinikainen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
601098637019567,Jarno Tervakoski,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
254726264631198,Janakkalan SDP,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1190922937631530,Eevi Kirjasniemi,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
611223832310658,Marko Asell,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
373811376519125,Helena Marttila,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
162782327708019,Jenni Karjalainen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2503730752977050,Kari Häggblom,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
374268459257917,Ari Reunanen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
293721184170592,Lapin Demarinaiset,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
770524133100660,Paula Werning,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
420596284744555,Antti Vuolanne,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
159546240770094,Jukka Järvinen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
343611372699222,Timo Virkkula,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
155837497763313,Janne Laulumaa,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
373637276111809,AY - väen Sosialidemokraatit ry.,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
108940358404915,Taina Lappalainen SDP,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
232107427727470,Jari Nahkanen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
304770698002,Pia Viitanen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
106076222337554,Juha Viitala eduskuntaan,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
580096799159162,Arja Alho,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
142038629513427,Oulun Demarit,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
125631537494606,Sirpa Paatero,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1780946818597850,Linnea West,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
917770535279448,Mika Tallgren,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
529028153789422,Krista Kiuru,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
339142479554610,Timo Suhonen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
554521188309573,Sari Auvinen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
299063170297375,Piritta Rantanen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1126011764186535,SDP Pori,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
460962560593659,Mari-Elina Koivusalo,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
505556909586478,Kyösti Kurvinen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
348109539114391,Sari Rimmi,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
316590848413914,Jacob Storbjörk - SDP,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
472526179447927,Ville Skinnari,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
406018319552831,Saku Nikkanen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
161632602242,Demarinaiset,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
646912728706959,Husu Hussein Abdirahim,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1558533117508314,Juri Juristi Aaltonen Uusimaa,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
148604678501169,Pilvi Torsti,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
547983346135847,Emilia Teerikangas,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
628818463813563,Marko Iltanen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
289042201218114,Lapin Sosialidemokraatit,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
366580203511204,Kristiina Salonen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
437969472921698,Inka Hokkanen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
100830249095837,Leena Mankkinen 2023,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
641548059879122,Parikkalan Sosialidemokraatit ry,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
288323481818693,Aki Lindén,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1145179165528330,Niina Alho,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
662996067471864,Josefina Nissilä SDP,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
251741269064442,Ilkka Taipale,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
213987860602034,Sari Järn - Savo-Karjalan Sari SDP,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
104928352444344,Jasmin Granholm,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
394248284266051,Miina-Anniina Heiskanen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
415995051795543,Viktor Kock,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
179198248797281,Koivukylän Sosialidemokraatit,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
108945982480217,Sosialidemokraatit SDP,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
481510402004098,Tarja Eklund,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
232815610172259,Eero Heinäluoma,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
113048218353926,Eduskuntavaaliehdokas Kari Kivinummi,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
634124140252492,Kari Virinsalo,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
538822456555818,Jani Kokko,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
297239190884910,Jere Laava,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
380793272085420,SDP Kuopio,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
767428909999649,Marika Uimaluoto,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
963523287006499,Vantaan Demarit,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
106713535532156,Annu eduskuntaan,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
224378804340304,Ilmari Nurminen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
102377388467222,"Eeva Hiila, SDP Vihti",SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
608318885858000,Sirkka-Liisa Kähärä,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
101529102578642,Riikka Seppänen - Kansanedustajaehdokas Kainuusta,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
471571956220705,Markku Sistonen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
159869664136910,"Heli Hallikainen, Eduskuntavaaliehdokas",SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
337894409899121,Sofia Julin,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
315755591931471,Tuulia Pitkänen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
355748968891337,Sanna Rissanen - Rissaska,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
220230721774412,Ari-Pekka Sirviö,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1875563112688340,Antti Väänänen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
803596373025380,Satu Taavitsainen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
446757165356630,Anette Karlsson,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1514308755486470,Petri Partanen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1653935188242736,"Timo Viitanen, poliitikko",SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
397048741028935,Marko Varajärvi,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
108452367979631,Sini Felipe SDP,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1337176579662410,Niko Eskelinen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
334573440076314,Lauri Ihalainen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2098866053485270,Joni Kortelainen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
100405088793146,Emilia Kangaskolkka,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
591303711301431,Ari Huuki,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
388697144591936,Oulun piirin sosialidemokraatit,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
388874827848282,Johanna Loukaskorpi,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
109905114820442,SDP Kouvolassa,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1612886718798461,Itä-Hakkilan Sosialidemokraatit ry 1953,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2078264859098710,Habiba Ali,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
479611668739510,Taru Tolvanen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1980814601938730,Vilho Mikkonen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1879770155410700,Satu Honkonen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
370398429801255,Kimmo Kiljunen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
242864786640980,Jari Paldan,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1772204703104290,Joakim Kärkäs,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1903093193235650,Niina Kivinummi,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
316899428955046,Henna Knuuti,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
123071607757570,Mikkelin Sosialidemokraatit,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
100524678458401,Tanja Norrena poliitikko,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
243482822729165,Juha Lahdensuu,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
663557383758289,Jaakko Ikonen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
955922307775866,Kati Åhman,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
362500593912336,Riitta Mäkinen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
780829585313989,Asko Alasalmi,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
101566349151387,Elina Kokko,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1383959085212440,Turun SDP,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1545312585709460,Hanna Huumonen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
371028203644697,Minna Holtlund,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
307784380044908,Jarno  Strengell,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
195963937202179,Kim Berg,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
164737363576382,SDP Tampere,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
267885460582629,Heli Alapiha,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2221133901468040,Harri Jokiranta,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
231250833663601,SDP Helsinki,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
199087020109227,Jouni Backman,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
299235597454756,Hakaniemen Sosialidemokraatit Ry,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
123399134367492,Raimo Piirainen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1250260078458320,Petteri Auvinen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2153852998261770,Seppo Ruotsalainen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
162387810453390,Eeva-Johanna Eloranta,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1516668405244000,Pentti Arajärvi,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
304256656305918,Matias Mäkynen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
111256388258522,Heikki Miettinen SDP,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
361850753973533,Tuula Haatainen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
766908830025129,SDP Keski-Suomi,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1463244947019930,Jyri Keränen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
764125636966568,Seija Hiltunen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
146952198665788,Tytti Tuppurainen,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
528239913868811,Eija Tuohimaa,SDP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
